LINE-NUMBER,AUTHOR,TITLE,PUB-DATE,SENTENCE
1106,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Not a word about it whispered anywhere , '' said his Majesty ."
1107,Andrew Lang,Prince Ricardo of Pantouflia,,`` I looked up the almanack at once .
1108,Andrew Lang,Prince Ricardo of Pantouflia,,"It is the most extraordinary thing I ever saw , and I 've seen a good many . ''"
1109,Andrew Lang,Prince Ricardo of Pantouflia,,"`` The astronomers must be duffers , '' said Prince Ricardo ."
1110,Andrew Lang,Prince Ricardo of Pantouflia,,`` I never thought there was much in physical science of any sort ; most dreary stuff .
1111,Andrew Lang,Prince Ricardo of Pantouflia,,"Why , they say the earth goes round the sun , whereas any fool can see it is just the other way on . ''"
1112,Andrew Lang,Prince Ricardo of Pantouflia,,"King Prigio was struck aghast by these sentiments in the mouth of his son and heir , the hope of Pantouflia ."
1113,Andrew Lang,Prince Ricardo of Pantouflia,,But what was the king to say in reply ?
1114,Andrew Lang,Prince Ricardo of Pantouflia,,"The astronomers of Pantouflia , who conceived that they knew a great deal , had certainly been taken by surprise this time ."
1115,Andrew Lang,Prince Ricardo of Pantouflia,,"Indeed , they have not yet satisfactorily explained this eclipse of the moon , though they have written volumes about it ."
1116,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Why , it may be the sun next ! '' exclaimed his Majesty ."
1117,Andrew Lang,Prince Ricardo of Pantouflia,,`` Anything may happen .
1118,Andrew Lang,Prince Ricardo of Pantouflia,,The very laws of gravitation themselves may go askew ! ''
1119,Andrew Lang,Prince Ricardo of Pantouflia,,"At this moment the butler , William , who had been in the queen 's family when she was a girl , entered , and announced : `` Some of the royal tradesmen , by appointment , to see your Majesty . ''"
1120,Andrew Lang,Prince Ricardo of Pantouflia,,"So the king , who had scarcely eaten any breakfast , much to the annoyance of the queen , who was not agitated by eclipses , went out and joined the tailors and the rest of them ."
1121,Andrew Lang,Prince Ricardo of Pantouflia,,Dick went on with his breakfast .
1122,Andrew Lang,Prince Ricardo of Pantouflia,,"He ate cold pastry , and poached eggs , and ham , and rolls , and raspberry jam , and hot cakes ; and he drank two cups of coffee ."
1123,Andrew Lang,Prince Ricardo of Pantouflia,,Meanwhile the king had joined the tradesmen who attended by his orders .
1124,Andrew Lang,Prince Ricardo of Pantouflia,,"They were all met in the royal study , where the king made them a most splendid bow , and requested them to be seated ."
1125,Andrew Lang,Prince Ricardo of Pantouflia,,"But they declined to sit in his sacred presence , and the king observed that , in that case he must stand up ."
1126,Andrew Lang,Prince Ricardo of Pantouflia,,"`` I have invited you here , gentlemen , '' he said , `` on a matter of merely private importance , but I must request that you will be entirely silent as to the nature of your duties ."
1127,Andrew Lang,Prince Ricardo of Pantouflia,,"It is difficult , I know , not to talk about one 's work , but in this instance I am sure you will oblige me . ''"
1128,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Your Majesty has only to command , '' said Herr Schnipp ."
1129,Andrew Lang,Prince Ricardo of Pantouflia,,"`` There have been monarchs , in neighbouring kingdoms , who would have cut off all our heads after we had done a bit of secret business ; but the merest word of your Majesty is law to your loving subjects . ''"
1130,Andrew Lang,Prince Ricardo of Pantouflia,,"The other merchants murmured assent , for King Prigio was really liked by his people ."
1131,Andrew Lang,Prince Ricardo of Pantouflia,,He was always good-tempered and polite .
1132,Andrew Lang,Prince Ricardo of Pantouflia,,He never went to war with anybody .
1133,Andrew Lang,Prince Ricardo of Pantouflia,,"He spent most of the royal income on public objects , and of course there were scarcely any taxes to speak of ."
1134,Andrew Lang,Prince Ricardo of Pantouflia,,"Moreover , he had abolished what is called compulsory education , or making everybody go to school whether he likes it or not ; a most mischievous and tyrannical measure !"
1135,Andrew Lang,Prince Ricardo of Pantouflia,,"`` A fellow who ca n't teach himself to read , '' said the king , `` is not worth teaching . ''"
1136,Andrew Lang,Prince Ricardo of Pantouflia,,"For all these reasons , and because they were so fond of the queen , his subjects were ready to do anything in reason for King Prigio ."
1137,Andrew Lang,Prince Ricardo of Pantouflia,,"Only one tradesman , bowing very deep and blushing very much , said : `` Your Majesty , will you hear me for one moment ? ''"
1138,Andrew Lang,Prince Ricardo of Pantouflia,,"`` For an hour , with pleasure , Herr Schmidt , '' said the monarch ."
1139,Andrew Lang,Prince Ricardo of Pantouflia,,"`` It is an untradesman-like and an unusual thing to decline an order ; and if your Majesty asked for my heart 's blood , I am ready to shed it , not to speak of anything in the line of my business -- namely , boot and shoe making ."
1140,Andrew Lang,Prince Ricardo of Pantouflia,,"But keep a secret from my wife , I fairly own to your Majesty that I can not . ''"
1141,Andrew Lang,Prince Ricardo of Pantouflia,,Herr Schmidt went down on his knees and wept .
1142,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Rise , Herr Schmidt , '' said the king , taking him by the hand ."
1143,Andrew Lang,Prince Ricardo of Pantouflia,,"`` A more honourable and chivalrous confession of an amiable weakness , if it is to be called a weakness , I never heard ."
1144,Andrew Lang,Prince Ricardo of Pantouflia,,"Sir , you have been true to your honour and your prince , in face of what few men can bear , the chance of ridicule ."
1145,Andrew Lang,Prince Ricardo of Pantouflia,,"There is no one here , I hope , but respects and will keep the secret of Herr Schmidt 's confession ? ''"
1146,Andrew Lang,Prince Ricardo of Pantouflia,,The assembled shopkeepers could scarcely refrain from tears .
1147,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Long live King Prigio the Good ! '' they exclaimed , and vowed that everything should be kept dark ."
1148,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Indeed , sire , '' said the swordmaker , `` all the rest of us are bachelors . ''"
1149,Andrew Lang,Prince Ricardo of Pantouflia,,"`` That is none the worse for my purpose gentlemen , '' said his Majesty ; `` but I trust that you will not long deprive me of sons and subjects worthy to succeed to such fathers ."
1150,Andrew Lang,Prince Ricardo of Pantouflia,,"And now , if Herr Schmidt will kindly find his way to the buttery , where refreshments are ready , I shall have the pleasure of conducting you to the scene of your labours . ''"
1151,Andrew Lang,Prince Ricardo of Pantouflia,,"Thus speaking , the king , with another magnificent bow , led the way upstairs to a little turret-room , in a deserted part of the palace ."
1152,Andrew Lang,Prince Ricardo of Pantouflia,,"Bidding the tradesmen enter , he showed them a large collection of miscellaneous things : an old cap or two , a pair of boots of a sort long out of fashion , an old broadsword , a shabby old Persian rug , an ivory spy - glass , and other articles ."
1153,Andrew Lang,Prince Ricardo of Pantouflia,,"These were , in fact , the fairy presents , which had been given to the king at his christening , and by aid of which and his natural acuteness he had , in his youth , succeeded in many remarkable adventures ."
1154,Andrew Lang,Prince Ricardo of Pantouflia,,The caps were the Wishing Cap and the Cap of Darkness .
1155,Andrew Lang,Prince Ricardo of Pantouflia,,The rug was the famous carpet which carried its owner through the air wherever he wished to go .
1156,Andrew Lang,Prince Ricardo of Pantouflia,,The sword was the Sword of Sharpness .
1157,Andrew Lang,Prince Ricardo of Pantouflia,,"The ivory glass showed you anyone you wanted to see , however far off ."
1158,Andrew Lang,Prince Ricardo of Pantouflia,,"The boots were the Seven-league Boots , which Hop-o ' - my-Thumb stole from the Ogre about 1697 ."
1159,Andrew Lang,Prince Ricardo of Pantouflia,,"There were other valuable objects , but these were the most useful and celebrated ."
1160,Andrew Lang,Prince Ricardo of Pantouflia,,Of course the king did not tell the tradesmen what they were .
1161,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Now , gentlemen , '' said his Majesty , `` you see these old things ."
1162,Andrew Lang,Prince Ricardo of Pantouflia,,"For reasons which I must ask you to excuse me for keeping to myself , I wish you to provide me with objects exactly and precisely similar to these , with all the look of age . ''"
1163,Andrew Lang,Prince Ricardo of Pantouflia,,"The tradesmen examined the objects , each choosing that in his own line of business ."
1164,Andrew Lang,Prince Ricardo of Pantouflia,,"`` As to the sword , sire , '' said the cutler , `` it is an Andrea Ferrara , a fine old blade ."
1165,Andrew Lang,Prince Ricardo of Pantouflia,,"By a lucky accident , I happen to have one at home in a small collection of ancient weapons , exactly like it ."
1166,Andrew Lang,Prince Ricardo of Pantouflia,,This evening it shall be at your Majesty 's disposal . ''
1167,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Perhaps , Herr Schnitzler , you will kindly write an order for it , as I wish no one of you to leave the palace , if you can conveniently stay , till your business is finished . ''"
1168,Andrew Lang,Prince Ricardo of Pantouflia,,"`` With pleasure , your Majesty , '' says the cutler ."
1169,Andrew Lang,Prince Ricardo of Pantouflia,,"`` As to the old rug , '' said the upholsterer , `` I have a Persian one quite identical with it at home , at your Majesty 's service . ''"
1170,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Then you can do like Herr Schnitzler , '' who was the cutler ."
1171,Andrew Lang,Prince Ricardo of Pantouflia,,"`` And I , '' said the hatter , `` have two old caps just like these , part of a bankrupt theatrical stock . ''"
1172,Andrew Lang,Prince Ricardo of Pantouflia,,"`` We are most fortunate , '' said the king ."
1173,Andrew Lang,Prince Ricardo of Pantouflia,,"`` The boots , now I come to think of it , are unimportant , at least for the present ."
1174,Andrew Lang,Prince Ricardo of Pantouflia,,Perhaps we can borrow a pair from the theatre . ''
1175,Andrew Lang,Prince Ricardo of Pantouflia,,"`` As for the glass , '' said the optician , `` if your Majesty will allow me to take it home with me -- '' `` I am afraid I can not part with it , '' said the king ; `` but that , too , is unimportant , or not very pressing . ''"
1176,Andrew Lang,Prince Ricardo of Pantouflia,,"Then he called for a servant , to order luncheon for the shopkeepers , and paper for them to write their orders on ."
1177,Andrew Lang,Prince Ricardo of Pantouflia,,"But no one was within hearing , and in that very old part of the palace there were no bells ."
1178,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Just pardon me for an instant , while I run downstairs , '' said his Majesty ; `` and , it seems a strange thing to ask , but may I advise you not to sit down on that carpet ?"
1179,Andrew Lang,Prince Ricardo of Pantouflia,,I have a reason for it . ''
1180,Andrew Lang,Prince Ricardo of Pantouflia,,"In fact , he was afraid that someone might sit down on it , and wish he was somewhere else , and be carried away , as was the nature of the carpet ."
1181,Andrew Lang,Prince Ricardo of Pantouflia,,"King Prigio was not absent a minute , for he met William on the stairs ; but when he came back , there was not one single person in the turret-room !"
1182,Andrew Lang,Prince Ricardo of Pantouflia,,"`` Where on earth are they ? '' cried the king , rushing through all the rooms in that part of the castle ."
1183,Andrew Lang,Prince Ricardo of Pantouflia,,"He shouted for them , and looked everywhere ; but there was not a trace of tailor , hatter , optician , swordmaker , upholsterer ."
1184,Andrew Lang,Prince Ricardo of Pantouflia,,"The king hastened to a window over the gate , and saw the sentinels on duty ."
1185,Andrew Lang,Prince Ricardo of Pantouflia,,`` Hi ! '' he called .
1186,Andrew Lang,Prince Ricardo of Pantouflia,,"And the sentinels turned round , looked up , and saluted ."
1187,Andrew Lang,Prince Ricardo of Pantouflia,,`` Have you seen anyone go out ? '' he cried .
1188,Andrew Lang,Prince Ricardo of Pantouflia,,"`` No one , sire , '' answered the soldiers ."
1189,Andrew Lang,Prince Ricardo of Pantouflia,,"The king , who began to guess what had happened , hurried back to the turret-room ."
1190,Andrew Lang,Prince Ricardo of Pantouflia,,There were all the tradesmen with parcels under their arms .
